id,name,city,address_1,address_2,lat,lon
24112162,"OpenTable","San Francisco","120 Kearny Street, Suite 700",,37.789307,-122.403358
24112348,"UC Berkeley Haas School of Business, room Cheit 230","Berkeley","2220 Piedmont Ave, Berkeley, CA",,37.871746,-122.253426
24112706,"Location TBD","San Francisco","Location TBD",,37.774929,-122.419418
24113170,"The Venetian","Las Vegas","3355 Las Vegas Boulevard South Las Vegas, NV 89109, US, Las Vegas, NV",,36.121452,-115.169609
24113491,"Microsoft Reactor Space ","San Francisco","680 Folsom St.",,37.784557,-122.398567
24114203,"Powerhouse","Oakland","426 17th St #700",,37.80669,-122.269035
24118971,"Digital Garage US & New Context","San Francisco","717 Market Street Suite 100",,37.786861,-122.403694
24119280,"AppDynamics HQ","San Francisco","303 Second Street. North Tower, 8th Floor.",,37.785637,-122.39599
24119801,"AppDynamics HQ","San Francisco","303 2nd Street. North Tower, 8th Floor.",,37.774929,-122.419418
24122958,"Google, Inc.","Mountain View","250 Mayfield Ave",,37.407173,-122.104645
24123747,"Silicon Valley Data Science","Mountain View","150 W Evelyn Ave Suite 100",,37.392426,-122.071877
24124175,"Your House","Anywhere","Your Address",,36.778259,-119.417931
24125114,"PeerSpace HQ","San Francisco","743 Clementina st.",,37.774731,-122.411224
24125121,"TiE Silicon Valley Conference Center","Sunnyvale","415 Oakmead Parkway",,37.38155,-121.988663
24126294,"Galvanize U","San Francisco","44 Tehama Street",,37.787495,-122.39653
24130466,"Target Open House","San Francisco","789 Mission Street",,37.784283,-122.403168
24130881,"Scotland","Edinburgh","Scotland",,55.953251,-3.188267
24130885,"Nitro EMEA HQ","Dublin","4th floor, 1 Burlington Plaza",,0,0
24130898,"IBM Belgium","Brussels","Bourgetlaan 42",,50.87735,4.432347
24130899,"IBM Cloud Transformation Lab","Zürich","Vulkanstrasse 106",,47.393021,8.485884
24133016,"IBM Client Center Madrid","Madrud","Calle Corazón de María, 44 ",,40.44355,-3.66606
24134380,"InMobi","San Francisco","475 Brannan St, Suite 420",,37.77879,-122.395538
24134386,"InMobi","San Francisco","475 Brannan St, Suite 420",,37.77879,-122.395538
24135994,"InMobi","San Francisco","475 Brannan St, Suite 420",,37.77879,-122.395538
24137259,"UPC campus nord, Facultat d'Informàtica de Barcelona, Edifici B6","Barcelona","Jordi Girona 1-3",,41.387611,2.113657
24140941,"Microsoft","San Francisco","680 Folsom Street, 1st Floor",,37.784557,-122.398567
24143706,"Skimlinks","London","2nd Floor, 52 Bevenden Street","London, N1 6BL",51.529408,-0.086795
24145683,"Google Paris Office","Paris","8 rue de Londres ",,48.877106,2.330106
24146714,"Trulia","San Francisco","535 Mission, Floor 7",,37.788891,-122.398102
24148063,"Clover","Sunnyvale","415 N Mathilda Ave",,37.386658,-122.031982
24149123,"Beurs Van Berlage (Same Venue as Spark Summit!)","Amsterdam","Damrak 243 Beursplein 1-3 1012 ZJ Amsterdam",,52.375195,4.897367
24152121,"Twitch","San Francisco","225 Bush St, 9th Floor",,37.79084,-122.40128
24152121,"Twitch","San Francisco","225 Bush St, 9th Floor",,37.79084,-122.401283
24153176,"Dynatrace/Keynote Office ","San Mateo","777 Mariners Island Blvd.",,37.562157,-122.286125
24160581,"Galvanize","San Francisco","44 Tehama Street (between 2nd/howard)",,37.774929,-122.419418
24161256,"Fort Mason Conference Center, Building C, Room C230","San Francisco","2 Marina Boulevard",,37.806816,-122.431488
24163217,"Galvanized","San Francisco","44 Tehama St",,37.787495,-122.39653
24164988,"Rackspace Geekdom","San Francisco","620 Folsom Street, Suite 100",,37.785271,-122.397583
24165658,"Ticketfly","San Francisco","111 Townsend St.",,37.780094,-122.390633
24167268,"Teridion, 300 Brannan Street","San Francisco","Suite 101",,37.721512,-122.479736
24168478,"Bazaarvoice","San Francisco","642 Harrison St",,37.783825,-122.396439
24172289,"Glass Dance Craft Beer Bar","Tokyo","123 nearby shinigawa (will update later)",,35.709026,139.731995
24174300,"Telegraph Academy","Berkeley","1600 Shattuck Ave Suite 106",,37.878117,-122.269386
24177769,"Nextbridge (Auditorium down near Opera)","Oslo","Dronning Eufemias gate 16, 0191",,59.908195,10.758863
24183355,"Cloudera","Palo Alto","1001 Page Mill Rd Building 2",,37.417049,-122.145134
24185118,"EPAM HQ","Budapest","Futo utca 47-53",,47.485497,19.074604
24186072,"Heroku HQ","San Francisco","650 7th St.",,37.772072,-122.402344
24188526,"Kiosked","Helsinki","Keilaranta 1, Espoo",,60.176437,24.83066
24190057,"Paytm Labs","Toronto","220 Adelaide St West",,43.648575,-79.387962
24190130,"Hepia Salle, Room A106","Geneva","4 Rue de la Prairie",,46.209801,6.135633
24190232,"Ooyala","Stockholm","Sankt Eriksgata 46 112 34",,59.335182,18.03336
24194937,"Medallia","Palo Alto","395 Page Mill Rd #100",,37.425484,-122.139191
24198588,"Fastly Headquarters","San Francisco","475 Brannan Street",,37.77879,-122.395538
24199683,"Microsoft Reactor","San Francisco","680 Folsom Street ",,37.784557,-122.398567
24201038,"Suntec Convention & Exhibition Center ","Suntec City","No 1 Raffles Boulevard",,1.352083,103.819839
24203379,"SVC Angel Club","Sunnvyale","3300 Central Expressway, Suite B",,37.377239,-121.987373
24209683,"University of Copenhagen","Copenhagen","Universitetsparken 1, 2100 København Ø",,55.702278,12.561748
24212846,"WeWork Mid-Market","San Francisco, 94102","2nd Floor, 995 Market Street",,37.782356,-122.410141
24215134,"Gray Area Foundation for the Arts","San Francisco","2665 Mission Street ",,37.754391,-122.418503
24216675,"The Batchery","Berkeley","2036 Bancroft Way",,37.867439,-122.268867
24220386,"Hortonworks San Francisco Office","San Francisco","415 Stockton St. #300",,37.789776,-122.407295
24221145,"HomeAway North @ Domain","Austin","11800 Domain Blvd., Suite 200",,30.404694,-97.721611
24222643," ITU Bee Technopolis 3 Core Seminar Room","Istanbul","Maslak",,41.112186,29.019964
24224974,"2600Hz Headquarters","San Francisco","140 Geary Street, 3rd Floor",,37.787941,-122.405762
24235084,"Smith","Seattle","332 15TH AVE E",,47.621525,-122.312302
24236881,"UC Berkeley Graduate School of Journalism","Berkeley","121 North Gate Hall - Library ",,37.872532,-122.26078
24240709,"Convene Midtown East","New York","730 3RD Ave",,40.753086,-73.973183
24240850,"Marin County Office of Education","San Rafael","1111 Las Gallinas Ave",,38.01376,-122.550201
24242583,"Zendesk","Melbourne","395 Collins St",,-37.817028,144.961533
24242586,"Servian","Sydney","70 Pitt St, Level 4",,-33.86618,151.20871
24242599,"The AT&T Conference Center","Austin","1900 University Avenue",,30.281578,-97.740219
24246375,"The Reactor","San Francisco","680 Folsom",,37.784557,-122.398567
24251844,"Building G  (across the street from Menlo Park City Hall) SRI International","Menlo Park","Laurel St and Mielke Dr (This an intersection.)",,37.452961,-122.181725
24260898,"Go Pro","San Francisco","835 Market St 7th floor ",,37.783535,-122.406853
24270187,"Pending","San Francisco","Pending",,37.774929,-122.419418
24280561,"online","San Francisco","online, rsvp on eventbrite",,37.774929,-122.419418
24283206,"Eventbrite HQ","San Francisco","155 5th Street, 7th floor ",,37.782379,-122.405228
24284896,"PubNub","San Francisco","725 Folsom Street",,37.783306,-122.399223
24287294,"Bespoke Co-Working","San Francisco","Westfield Mall Suite 450, 835 Market St  94123, San Francisco",,37.783535,-122.406853
24287455,"Juniper Networks","Sunnyvale","1133 Innovation Way",,37.407593,-122.029243
24289768,"AWS Pop Up Loft","San Francisco","925 Market St",,37.783325,-122.408478
24290072,"Target Open House","San Francisco","789 MISSION STREET",,37.784737,-122.403694
24292575,"Amazon","Dallas","13455 Noel Road, Galleria Tower Two",,32.776665,-96.796989
24297672,"Stitch Fix","San Francisco","One Montgomery St. #1200",,37.789467,-122.402939
24299861,"633 Folsom Street","San Francisco","6th Floor",,37.721512,-122.479736
24301790,"Kentik World HQ","San Francisco","733 Front Street, Suite C1A",,37.798058,-122.400124
24301996,"http://bit.ly/1PY0eRv","Seattle","the Internet",,47.606209,-122.332069
24302316,"Oracle Data Cloud (Westmoor Tech Park Building #2)","Westminster","10075 Westmoor Drive",,39.896248,-105.110031
24302367,"Jailbreak Brewing Company","Laurel","9445 Washington Blvd N Ste F",,39.124146,-76.823105
24312202,"Bluemix Garage/Galvanize","San Francisco","44 Tehama St",,37.787495,-122.39653
2431411,"Your computer","San Francisco","At your home San Francisco",,37.774929,-122.419418
24317413,"Galvanize","San Francisco","44 Tehama St",,37.787495,-122.39653
24319219,"Docker HQ","San Francisco","144 Townsend St",,37.780151,-122.391991
24326769,"Matrix Resources","San Francisco","601 Montgomery Street 6th Floor ",,37.794834,-122.403542
24333503,"San Jose Convention Center, Room LL21 E/F","San Jose","150 W San Carlos St",,37.32972,-121.889633
24341495,"DataTorrent Inc","San Jose","2833 Junction Ave, Suite 200",,37.396217,-121.926888
24343854,"New York Hilton Midtown","New York","1335 Avenue of the Americas",,40.76236,-73.979164
24350050,"Cloudera Headquarters","Palo Alto","1001 Page Mill, Building 3, Denali",,37.441883,-122.143021
24352838,"Hynes Convention Center","Boston","900 Boylston Street",,42.348152,-71.083672
24358166,"Boston Convention Center","Boston","415 Summer St",,42.346195,-71.045639
24360327,"Go to Eventbrite","San Francisco","Eventbrite",,37.774929,-122.419418
24361922,"Crown Plaza Palo Alto","Palo Alto","4290 El Camino Real",,37.406136,-122.121536
24366350,"Mavenlink","San Francisco","23 Geary St #500",,37.787754,-122.404015
24370142,"Uber HQ","San Francisco","1455 Market St.",,37.77523,-122.417526
24377650,"HPE (Hewlett Packard Enterprise)","Sunnyvale","1140 Enterprise Way",,37.410294,-122.036461
24380754,"Revere Hotel Boston Common","Boston","200 Stuart Street",,42.350414,-71.067467
24385837,"Expedia (formerly Orbitz)","Chicago","500 W Madison Ave",,41.880001,-87.639999
24387047,"Silicon Valley Forum","San Francisco","750 Kearny Street ",,37.79512,-122.404488
24390274,"Insight Data Science","Palo Alto","260 Sheridan Ave",,37.426357,-122.141045
24390570,"Zenefits","San Francisco","303 Second Street",,37.785233,-122.395691
24395355,"IBM-TEC","McLean","8401 Greensboro Dr, 1st Floor",,38.927788,-77.236885
24395578,"New York Marriott @ Brooklyn Bridge","Brooklyn","333 Adams St",,40.693687,-73.988167
24397705,"Transport Street","Palo Alto","4019, Transport St",,37.425941,-122.099739
24397914,"Stitch Fix; One Montgomery Tower","San Francisco","120 Kearny St. Suite 1100",,37.789307,-122.403358
24398713,"Galvanize","San Francisco","44 Tehama St",,37.787495,-122.39653
24401009,"webinar","San Francisco","http://go.dato.com/webinars/ml-toolkits-20160308#_ga=1.116427012.380832489.1447356161",,0,0
24405550,"Exploratorium","San Francisco","Pier 15 (Embarcadero at Green Street) ",,37.79377,-122.392204
24406869,"AWS Pop-up Loft","San Francisco","925 Market St",,37.783325,-122.408478
24407499,"Merchants Exchange Club","San Francisco","465 California Street",,37.792782,-122.402176
24412486,"Webcast","San Francisco","Online",,37.774929,-122.419418
24412491,"Webcast","San Francisco","Online",,37.774929,-122.419418
24412503,"Webcast","San Francisco","Online",,37.774929,-122.419418
24412516,"Webcast","San Francisco","Online",,37.774929,-122.419418
24412521,"Webcast","San Francisco","Online",,37.774929,-122.419418
24412527,"Webcast","San Francisco","Online",,37.774929,-122.419418
24413864,"120 Kearny Street","San Francisco","Suite 1200",,37.721512,-122.479736
24415960,"Webcast","San Francisco","Online",,37.774929,-122.419418
24416041,"Webcast","San Francisco","Online",,37.774929,-122.419418
24416047,"Webcast","San Francisco","Onilne",,37.774929,-122.419418
24417520,"Webcast","San Francisco","Online",,37.774929,-122.419418
24417541,"Webcast","San Francisco","Online",,37.774929,-122.419418
24417780,"4019, Transport St","Palo Alto","4019, Transport St",,37.425941,-122.099739
24419151,"UploadVR Office","San Francisco","1535 Mission Street ",,37.773739,-122.417549
24419208,"Webcast","San Francisco","Online",,37.774929,-122.419418
24419228,"Webcast","San Francisco","Online",,37.774929,-122.419418
24419958,"Cafeteria in the Promontory C Building, VMware Campus","Palo Alto","3405  Hillview Ave.",,37.401169,-122.145203
24420290,"Webcast","Fremont","Online",,37.548271,-121.988571
24420295,"Webcast","Fremont","Online",,37.548271,-121.988571
24420298,"Webcast","Fremont","Online",,37.548271,-121.988571
24420306,"Webcast","Fremont","Online",,37.548271,-121.988571
24420312,"Webcast","Fremont","Online",,37.548271,-121.988571
24420317,"Webcast","Fremont","Online",,37.548271,-121.988571
24420514,"Webcast","San Francisco","Online",,37.774929,-122.419418
24421791,"Capital One","San Francisco","201 3rd Street Floor 5",,37.785069,-122.399872
24422316,"The Future of Jobs","San Jose","6024 Silver Creek Valley Road",,37.256752,-121.785843
24424138,"Capital One","San Francisco","201 3rd St, 5th Floor",,37.785069,-122.399872
24424143,"CapitalOne","San Francisco","201 3rd St, 5th Floor",,37.785069,-122.399872
24424175,"Webcast","Fremont","Online",,37.548271,-121.988571
24427860,"Nexient","Fremont","7707 Gateway Blvd",,37.539631,-122.063972
24429403,"Yelp HQ","San Francisco","140 New Montgomery Street",,37.786667,-122.399994
24429471,"@WalmartLabs","Sunnyvale","860 W. California Ave",,37.381435,-122.036911
24429983,"Dr. Martin Luther King Jr. Library, room 255","San Jose","150 N. San Fernando St.",,37.33551,-121.885048
24430064,"San Francisco Chronicle building, Suite 306","San Francisco","901 Mission Street",,37.782158,-122.406586
24438425,"Princeton University - Lewis Library Rm 122","Princeton","Washington Road and Ivy Lane",,40.346268,-74.653854
24444778,"Hilton San Jose - Room Almaden 1 (connected to SJ Convention Center)","San Jose","300 Almaden Boulevard",,37.329281,-121.890617
24447192,"The Academy at GSVlabs","Redwood City","425 Broadway St",,37.484623,-122.203308
24453077,"Dato Webinars","Seattle","http://go.dato.com/webinars/",,0,0
24453746,"New Relic","San Francisco","188 Spear Street",,37.791447,-122.392967
24454504,"ThoughtWorks","San Francisco","814 Mission St, 5th Floor",,37.784447,-122.404953
24456734,"TBD","San Francisco","TBD",,37.774929,-122.419418
24474331,"Lightbend, Inc","San Francisco","625 Market St, 10th Floor",,37.788635,-122.401695
24476030,"Intel - Building SC12","Santa Clara","3600 Juliette Lane",,37.385918,-121.966484
24477034,"WePay","Redwood City","350 Convention Way",,37.493958,-122.227936
24480044,"Online","San Francisco","Online",,37.774929,-122.419418
24482453,"Historic Sweet Candy Co Building","Salt Lake City","224 S. 200 W. Suite 110",,40.764206,-111.897346
24484825,"Point Blue Conservation Science","Petaluma","3820 Cypress Drive, Suite 11, Petaluma, CA 94954",,38.227768,-122.591026
24484907,"Forsys Inc.","Fremont","6036 Stevenson Blvd. ",,37.518917,-121.99015
24489301,"Indiegogo","San Francisco","965 Mission St",,37.78141,-122.407593
24495959,"Sentient","San Francisco","1 California St., Suite 2300",,0,0
24497231,"DLA Piper San Francisco ","San Francisco","555 Mission St #2400",,37.788498,-122.39856
24505202,"Digital Ocean  ","NYC","101 AVENUE OF THE AMERICAS",,40.723381,-74.005424
24510092,"Our Offices","Berkeley","2629 7th St",,37.85755,-122.29277
24512444," Hilton Union Square in San Francisco, Conference Room Francisan A&B","San Francisco","333 O'Farrell St",,37.785686,-122.410431
24513964,"Online Webinar","Fremont","Online Webex",,37.548271,-121.988571
24523615,"Google","Mountain View","1300 Crittenden Ln.",,37.426003,-122.070999
24523932,"SPiN","San Francisco","691 Folsom Street",,37.78397,-122.398895
24525059,"Playstation","San Francisco","400 2nd Street",,37.78389,-122.395241
24525480,"Hyatt Regency Denver Tech Center","Denver","7800 East Tufts Avenue",,39.630219,-104.89901
24525817,"Hyatt Regency Hotel","Vancouver","655 Burrard Street",,0,0
24530857,"Geekdom SF","San Francisco","620 Folsom St #100 ",,37.785267,-122.397575
24530971,"Microsoft Reactor","San Francisco","680 Folsom",,37.784557,-122.398567
24536466,"Metis","San Francisco","633 Folsom Street, 6th Floor",,37.784515,-122.397194
24536755,"Boston Convention & Exhibition Center (BCEC)","Boston ","415 Summer Street, Boston, MA",,42.346195,-71.045639
24540163,"Galvanize Seattle","Seattle","111 S Jackson St",,47.598961,-122.333801
24543976,"Radius","San Francisco","225 Bush St, Floor 12",,37.79084,-122.401283
24545674,"Microsoft","San Francisco","680 Folsom Street",,37.784557,-122.398567
24555120,"Hilton Union Square San Francisco -Imperial Ballroom","San Francisco","333 O’Farrell St",,37.785686,-122.410431
24555170,"Nanigans","San Francisco","55 Hawthorne Street - Suite 820 ",,37.785622,-122.398399
24562684,"Zillow HQ","Seattle","1301 2nd Avenue, 30th Floor",,47.607635,-122.33812
24562688,"Spotify/EchoNest","Sommerville","48 Grove St",,42.439804,-71.14222
24564963,"American Eagle Outfitters","San Francisco","49 Stevenson St",,37.789719,-122.399429
24565140,"TBD","Munich","Munch",,48.14949,11.739552
24565148,"TBD","Brussels","Brussels",,50.850338,4.35171
24565155,"TBD","London","London",,51.507351,-0.127758
24565193,"The Sycamore","San Francisco","2140 Mission",,37.762764,-122.4198
24568288,"AT&T Park","San Francisco","24 Willie Mays Plaza",,37.778534,-122.389481
24569358,"Kaiser Mall - The Port Workspaces","Oakland","344 20th St.",,37.809017,-122.26503
24572158,"T.Jump","San Francisco","625 Market Street 2nd Floor",,37.788635,-122.401695
24573135,"Computer History Museum","Mountain View","Shoreline Blvd",,37.416161,-122.078148
24573247,"TBD","San Francisco","TBG",,37.774929,-122.419418
24577179,"TBD","New York","TBD",,40.73333,-73.958038
24581237,"Embassy Suites Santa Clara","Santa Clara","2885 Lakeside Dr",,37.383904,-121.97847
24581652,"Global Online Hackathon","Any City","Any Street",,36.778259,-119.417931
24582051,"Slalom ","Palo Alto","555 Hamilton Avenue",,37.448433,-122.157425
24584566,"AT&T Park","San Francisco","24 Willie Mays Plaza",,37.778534,-122.389481
24592924,"Splunk","San Francisco","270 Brannan",,0,0
24593748,"Ye Old Bank","Hayward","1004 B St.",,37.673119,-122.08271
24595222,"Keller Williams Realty","San Francisco","225 Valencia St",,37.769444,-122.422043
24602158,"Metro Offices, Ballston","Arlington","4601 N Fairfax Drive, 12th Floor",,38.882622,-77.118004
24603924,"Root Ventures","San Francisco","2525 3rd St",,37.757526,-122.387947
24604858,"Uber HQ","San Francisco","555 Market Street",,37.789997,-122.39991
24605217,"eBay San Francisco","San Francisco","199 Fremont Street, Floor 5",,37.789951,-122.394753
24606462,"San Jose McEnery Convention Center Room 212 ","San Jose","150 W. San Carlos Street",,37.32972,-121.889633
24606485,"San Jose McEnery Convention Center Ballroom B","San Jose","150 W. San Carlos Street, San Jose, CA  ",,0,0
24607181,"DoubleTree Suites","Santa Monica","1707 Fourth Street",,34.011799,-118.488998
24608971,"UC Berkeley Graduate School of Journalism","Berkeley","121 North Gate Hall - Upper & Lower Newsrooms",,37.871593,-122.272743
24610722,"Sandbox suites","San Francisco","404 Bryant Street, San Francisco, CA",,37.78297,-122.394188
24611417,"San Jose Convention Center","San Jose"," 150 W San Carlos St",,37.32972,-121.889633
24611468,"Avi Networks","Santa Clara","5155 Old Ironsides Dr, Suite 100",,37.404915,-121.979546
24615291,"Hyatt Centric Fishermans Wharf","San Francisco","555 North Point Street",,37.806023,-122.416298
24616916,"Townsquared","San Francisco","3180 17th St",,37.763824,-122.416855
24630240,"San Jose Convention Center, Room LL21 E/F","San Jose","150 W. Carlos St",,37.33007,-121.889015
24631515,"AT&T Park","San Francisco","24 Willie Mays Plaza",,37.778534,-122.389481
24631851,"Metis Live Online San Francisco","San Francisco","https://liveonline.kaptest.com/metis",,37.78,-122.42
24632009,"Wework ","San Francisco","156 2nd St",,37.787109,-122.399101
24633304,"Virtual Meetup","By Tim Alexander, TIBCO","At your desk",,36.778259,-119.417931
24634363,"Datera, Inc.","Sunnyvale","1050 Enterprise Way, #230",,37.40455,-122.03597
24646636,"Fox@Connaught","London","Lynx Way London E16 1JR ",,51.50898,0.039051
24647409,"Symation, Inc","Richmond","4118 Lakeside Dr.",,37.987892,-122.331482
24650622,"The Omni Hotel San Diego","San Diego","675 L St, San Diego, CA 92101",,32.707035,-117.158722
24650628,"Paris Las Vegas","Las Vegas","3655 Las Vegas Boulevard South",,36.112358,-115.170219
24654805,"Sacramento Marriott Rancho Cordova","Rancho Cordova","11211 Point East Drive",,38.607086,-121.269188
24659376,"Stripe","San Francisco","3180 18th St",,37.762383,-122.414734
24661721,"NVIDIA","Santa Clara","2800 Scott Blvd. Building E",,37.372448,-121.961784
24663270,"AT&T Park","San Francisco","24 Willie Mays Plaza, San Francisco, CA",,37.778534,-122.389481
24667985,"SAP","Palo Alto","3412 Hillview Ave, Palo Alto",,37.398113,-122.145096
24674811,"Lyft","San Francisco","185 Berry Street Suite 500",,37.776615,-122.392174
24683467,"Parc 55","San Francisco","55 Cyril Magnin St",,37.784885,-122.409035
24684313,"Live Webinar","San Francisco","with Giulio Toffoli",,37.774929,-122.419418
24685081,"Apcera","San Francisco","140 New Montgomery Street, Suite 1500",,37.786682,-122.399879
24686700,"Mesosphere","San Francisco","88 Stevenson St",,37.789425,-122.400551
24689020,"Envoy HQ","San Francisco","488 Bryant Street",,37.781754,-122.395706
24690239,"Moscone Center – West on 3rd floor ","San Francisco","747 Howard Street",,37.78384,-122.400543
24697151,"Opendoor","San Francisco","116 New Montgomery St #820",,37.787071,-122.400452
24700362,"Aula Magna","1348 Louvain-La-Neuve","Place Raymond Lemaire, 1",,50.668983,4.6106
24714142,"Metis Live Online San Francisco","San Francisco","https://liveonline.kaptest.com/thisismetis/",,0,0
24718651,"Stripe HQ","San Francisco","185 Berry Street Suite 550",,37.776615,-122.392174
24718984,"Contemporary Jewish Museum","San Francisco","736 Mission St",,37.786003,-122.403671
24721144,"WeWork","san jose","75 E Santa Clara Street",,37.337082,-121.889389
24726327,"Tableau","Palo Alto","260 California Ave, Palo Alto, CA 94306",,0,0
24727487,"Hortonworks","Santa Clara","5470 Great America Parkway",,37.413307,-121.978401
24730957,"Moscone West","San Francisco","747 Howard Street",,37.78384,-122.400543
24743363,"1871","Chicago","222 W Merchandise Mart Plaza 1212",,41.888519,-87.635445
24743971,"Twitter ","San Francisco","1355 Market St #900",,37.776791,-122.416405
24745891,"Hudson Mercantile Bldg","New York","500 West 36th Street",,40.755863,-73.99865
24746658,"Klout","San Francisco","225 Bush St",,37.79084,-122.401283
24747070,"Historic Academy of Medicine","Atlanta","875 West Peachtree Street Northeast",,33.778374,-84.386703
24753584,"ManyLabs","San Francisco","1086 Folsom St.",,37.777176,-122.40773
24759047,"Wavefront","Palo Alto","195 Page Mill Road, Suite #109",,37.426586,-122.138657
24762288,"Fidi Classroom & Lounge In The Historic Russ Building ","San Francisco","235 Montgomery Street - 2 Blocks From Bart/muni. Financial District",,37.794575,-122.399948
24770901,"Uber","San Francisco","555 Market St, Level 2",,0,0
24771566,"Studio No. 7","Atlanta","393 Marietta St",,33.763653,-84.397026
24773306,"Flex","San Jose","6201 America Center Drive",,0,0
2498981,"Hot Studio","San Francisco","585 Howard Street",,37.787052,-122.397705
2636611,"PHOTOSHOP & YOU","San Francisco","550 Sutter Street",,37.789314,-122.409485
264741,"Swissnex-Consulate General of Switzerland","San Francisco","730 Montgomery St",,37.79598,-122.403404
2667871,"USF Harney Science Center","San Francisco","Golden Gate Ave and Chabot Terrace",,37.777088,-122.451347
272754,"Pacific Coast Brewing Co","Oakland","906 Washington St",,37.801453,-122.27457
2791011,"Oakland Marriott City Center","Oakland","1001 Broadway",,37.802204,-122.272896
2872791,"TRUSTe","San Francisco","55 2nd St # ",,37.788696,-122.400452
2989781,"Crissy Fields (East Beach)","San Francisco","Jauss St. & Javowitz St.",,37.806057,-122.45141
2993261,"Oslo Spektrum","Oslo","Sonja Henies Plass 3",,59.912659,10.756218
3142271,"ngmoco:)","San Francisco","475 Brannan Street, Suite 420",,37.778954,-122.395683
3241882,"Google Headquarters (Sign in at Main Lobby, Building 43)","Mountain View","1600 Amphitheatre Pkwy",,37.422012,-122.084068
327773,"Moscone Center","San Francisco","747 Howard St",,37.783985,-122.401314
3280992,"RallyPad","San Francisco","144 2nd St",,37.787285,-122.399094
3298512,"The Westin Hotel San Francisco","San Francisco","50 Thrird Street",,37.786694,-122.402809
3326212,"San Francisco State University Center for Computing for Life Sciences (CCLS)","San Francisco","1600 Holloway Avenue",,37.72348,-122.478523
3414432,"The Venetian","Las Vegas","3355 Las Vegas Boulevard South",,36.121342,-115.169617
3420592,"Mozilla ","San Francisco","2 Harrison Street",,37.789032,-122.389328
3441642,"1111 SW Broadway","Portland","1111 SW Broadway",,45.516624,-122.681328
3464202,"Caspian Tech Center ","Sunnyvale","222 Caspian Drive",,37.412952,-122.016647
3527002,"San Francisco Marriott Marquis","San Francisco","55 Fourth Street",,37.785095,-122.404686
3592452,"The Bently Reserve","San Francisco","301 Battery Street",,37.794353,-122.4002
370342,"Intalio","Palo Alto","644 Emerson St",,37.4434,-122.16073
3717312,"Ruby Skye","San Francisco","420 Mason Street",,37.787403,-122.409858
3769972,"Twitter","San Francisco","795 Folsom St, 6th Floor",,37.782162,-122.400589
3802842,"Mozilla Headquarters","San Francisco","2 Harrison St. ",,37.789032,-122.389328
3805792,"SandBox Suites ","San Francisco","404 Bryant St",,37.782871,-122.394089
3829922,"AKQA","San Francisco","118 King Street, 6th floor",,37.779537,-122.390289
3921922,"Palantir NYC","New York City","15 Little W 12th Street, ",,40.739998,-74.006889
3938612,"Splunk Inc","San Francisco","2nd Floor,, 250 Brannan St",,37.78286,-122.390976
3963862,"Fahrenheit Restaurant & Lounge","San Jose","99 East San Fernando Street",,37.335403,-121.887375
3998462,"Hyatt Regency Santa Clara","Santa Clara","5101 Great America Parkway",,37.405163,-121.976593
4044342,"Inter Expo Center","Sofia","Tsarigradsko shose Blvd 147",,42.648769,23.394779
4045042,"The Westin Grand Muechen Arabellapark","munich","Arabellastrasse 6",,48.15115,11.618246
4045452,"Westin Fort Lauderdale Beach Resort","Fort Lauderdale","321 North Fort Lauderdale Beach Boulevard",,26.126778,-80.104271
405701,"CBS Interactive","San Francisco","235 2nd St",,37.78616,-122.397171
4067952,"Symantec","Mountain View","350 Ellis Street",,37.398052,-122.053513
4131262,"UC Berkeley","Berkeley","2195 Hearst Ave.  Room 101A",,37.874146,-122.266457
4134672,"California Cafe","Palo Alto","700 Welch Road",,37.437424,-122.172813
413817,"Mad Dog in the Fog","San Francisco","530 Haight (at Fillmore)",,37.772064,-122.43098
4145892,"Sharethrough","San Francisco","244 Jackson Street",,37.796894,-122.40036
4164592,"Loft Bar and Bistro","San Jose","90 South 2nd street",,37.335213,-121.888268
4166862,"Pago Mobile, Inc. Office","San Francisco","115 Sansome Street Suite 1050",,37.791384,-122.400899
4220392,"The Westin Copley Place","Boston","10 Huntington Avenue",,42.348587,-71.077339
4229342,"Yahoo! Building 1GA","Santa Clara","4401 Great America Parkway",,37.393553,-121.976652
4232602,"pariSoma Innovation Loft","San Francisco","169 11th Street",,37.773533,-122.415924
4240842,"222 Caspian Dr","Sunnyvale","222 Caspian Dr",,37.412952,-122.016647
4240962,"Virtual Job Fair","San Francisco","Union Square",,37.787994,-122.40744
4256682,"The Women's Building","San Francisco","3543 18th St # 8",,37.761585,-122.422638
4257332,"Silicon Valley Cloud Center","Sunnyvale","222 Caspian Drive",,37.412952,-122.016647
4272592,"Era Art Bar & Lounge","Oakland","19 Grand Avenue",,37.811386,-122.266541
4294202,"Google San Francisco","San Francisco","345 Spear Street",,37.789696,-122.390251
4302922,"Rock Springs Parking Area Mt Tamalpais State Park","Mill Valley","The intersection of Ridgecrest Blvd and Pan Toll Road","Mount Tamalpais State Park",37.910637,-122.6126
4304212,"Orrick, Herrington & Sutcliffe LLP","Menlo Park","1000 Marsh Road",,37.479393,-122.184631
430544,"AdMob","San Mateo","60 E 3rd Ave","Suite 225",37.563812,-122.32482
4324362,"The Fairmont San Francisco Hotel","San Francisco","950 Mason Street",,37.792339,-122.410515
